Order ID,Order Date,Category,Sales,Profit,Region
CA-2014-140396,2014-11-20,Office Supplies,25.92,12.4416,East
CA-2014-114181,2014-05-10,Furniture,349.965,-216.9783,East
CA-2014-114181,2014-05-10,Office Supplies,22.32,5.301,East
CA-2017-159506,2017-11-27,Office Supplies,158.28,72.8088,Central
CA-2017-159506,2017-11-27,Office Supplies,497.94,224.073,Central
US-2014-137155,2014-11-01,Office Supplies,533.94,154.8426,East
US-2014-137155,2014-11-01,Office Supplies,167.94,82.2906,East
US-2014-137155,2014-11-01,Furniture,31.68,9.8208,East
CA-2016-105746,2016-12-30,Furniture,170.786,0.0,East
US-2016-104815,2016-09-03,Furniture,198.744,0.0,Central
CA-2017-157672,2017-10-05,Technology,63.824,13.5626,West
US-2016-166660,2016-01-30,Furniture,435.168,-59.8356,West
US-2016-166660,2016-01-30,Furniture,48.58,7.7728,West
CA-2017-140802,2017-04-21,Technology,47.976,8.3958,Central
CA-2017-140802,2017-04-21,Office Supplies,20.736,7.2576,Central
CA-2014-133830,2014-12-05,Office Supplies,26.46,11.907,West
CA-2014-133830,2014-12-05,Office Supplies,49.12,23.0864,West
CA-2014-133830,2014-12-05,Office Supplies,15.0,7.2,West
CA-2014-100916,2014-10-21,Office Supplies,194.7,9.735,South
CA-2014-100916,2014-10-21,Furniture,591.32,112.3508,South
CA-2014-100916,2014-10-21,Office Supplies,2.84,0.8804,South
CA-2015-129532,2015-12-08,Office Supplies,221.96,4.4392,West
CA-2015-129532,2015-12-08,Technology,236.0,40.12,West
CA-2014-134726,2014-11-02,Technology,41.94,15.0984,West
CA-2014-134726,2014-11-02,Technology,52.792,4.6193,West
CA-2016-138597,2016-12-18,Furniture,563.94,112.788,Central
CA-2015-123113,2015-11-23,Office Supplies,2625.12,735.0336,East
CA-2015-123113,2015-11-23,Office Supplies,17.94,4.485,East
CA-2015-169656,2015-08-13,Office Supplies,422.856,15.8571,East
CA-2015-142734,2015-04-16,Furniture,127.764,2.8392,East
CA-2014-163223,2014-03-21,Technology,3499.93,909.9818,South
CA-2014-163223,2014-03-21,Office Supplies,14.4,6.624,South
CA-2014-163223,2014-03-21,Office Supplies,122.97,60.2553,South
CA-2014-163223,2014-03-21,Office Supplies,9.32,2.7028,South
CA-2014-163223,2014-03-21,Office Supplies,122.94,59.0112,South
CA-2017-122945,2017-11-16,Furniture,17.31,5.193,West
CA-2015-139738,2015-09-25,Office Supplies,128.744,12.8744,Central
CA-2016-158778,2016-09-05,Furniture,58.248,11.6496,East
CA-2016-158778,2016-09-05,Furniture,71.246,-19.3382,East
CA-2016-158778,2016-09-05,Office Supplies,7.872,0.5904,East
CA-2016-158778,2016-09-05,Furniture,887.271,-63.3765,East
CA-2017-119655,2017-04-20,Office Supplies,146.86,70.4928,Central
CA-2017-119655,2017-04-20,Office Supplies,36.56,18.28,Central
CA-2015-164567,2015-06-15,Technology,225.576,22.5576,West
CA-2014-131947,2014-09-17,Office Supplies,5.248,0.4592,West
CA-2014-131947,2014-09-17,Office Supplies,38.256,4.782,West
CA-2014-131947,2014-09-17,Office Supplies,40.24,13.078,West
CA-2014-131947,2014-09-17,Technology,29.925,-21.945,West
CA-2014-131947,2014-09-17,Office Supplies,148.704,46.47,West
CA-2014-131947,2014-09-17,Technology,55.92,16.776,West
CA-2016-152520,2016-07-08,Office Supplies,12.96,6.2208,East
CA-2016-101791,2016-05-27,Furniture,25.176,-33.3582,Central
CA-2016-101791,2016-05-27,Furniture,5.584,-1.6752,Central
CA-2016-101791,2016-05-27,Office Supplies,1297.368,97.3026,Central
CA-2017-121195,2017-12-24,Office Supplies,264.32,19.824,Central
CA-2017-163209,2017-05-03,Office Supplies,25.92,12.4416,West
CA-2017-163209,2017-05-03,Office Supplies,22.96,6.6584,West
CA-2014-133354,2014-02-22,Office Supplies,19.44,9.3312,West
US-2015-130491,2015-02-08,Office Supplies,9.54,4.293,Central
US-2015-130491,2015-02-08,Office Supplies,5.81,1.8011,Central
US-2015-130491,2015-02-08,Office Supplies,5.76,1.728,Central
CA-2015-113740,2015-08-24,Furniture,14.91,4.6221,East
CA-2014-148425,2014-11-30,Office Supplies,6.642,-4.428,South
CA-2016-144309,2016-12-10,Office Supplies,18.54,8.7138,East
CA-2016-144309,2016-12-10,Office Supplies,679.96,220.987,East
CA-2017-151225,2017-10-27,Furniture,189.576,9.4788,West
CA-2017-151225,2017-10-27,Technology,71.96,7.196,West
US-2014-144078,2014-11-25,Technology,539.92,47.243,West
US-2014-144078,2014-11-25,Furniture,725.344,54.4008,West
US-2014-144078,2014-11-25,Office Supplies,7.44,2.604,West
CA-2014-124464,2014-07-14,Office Supplies,39.48,11.0544,East
CA-2015-136805,2015-05-23,Office Supplies,850.5,245.7,Central
CA-2015-136805,2015-05-23,Furniture,75.33,19.5858,Central
US-2015-159499,2015-11-21,Office Supplies,325.632,28.4928,West
US-2015-159499,2015-11-21,Technology,23.344,-1.459,West
US-2015-159499,2015-11-21,Office Supplies,16.52,5.369,West
CA-2014-162089,2014-03-30,Office Supplies,335.72,113.3055,Central
CA-2014-162089,2014-03-30,Technology,251.944,88.1804,Central
CA-2014-162089,2014-03-30,Furniture,127.302,-9.093,Central
US-2017-158526,2017-12-29,Furniture,1207.84,314.0384,South
US-2017-158526,2017-12-29,Office Supplies,12.53,5.8891,South
US-2017-158526,2017-12-29,Office Supplies,34.58,10.0282,South
US-2017-158526,2017-12-29,Furniture,300.98,87.2842,South
US-2017-158526,2017-12-29,Furniture,258.75,77.625,South
CA-2017-104885,2017-03-02,Office Supplies,59.52,15.4752,East
CA-2017-104885,2017-03-02,Office Supplies,57.96,27.2412,East
CA-2017-104885,2017-03-02,Furniture,441.96,101.6508,East
CA-2017-104885,2017-03-02,Office Supplies,68.04,33.3396,East
US-2016-157490,2016-10-06,Technology,703.71,-938.28,West
US-2016-157490,2016-10-06,Office Supplies,17.904,-14.92,West
US-2016-157490,2016-10-06,Office Supplies,11.976,-9.1816,West
US-2016-157490,2016-10-06,Technology,67.96,0.8495,West
CA-2015-161452,2015-04-05,Furniture,892.224,89.2224,West
US-2014-115196,2014-09-09,Technology,1299.99,-571.9956,South
CA-2016-138968,2016-03-15,Office Supplies,4.544,1.6472,West
CA-2016-138968,2016-03-15,Furniture,1352.032,84.502,West
CA-2015-101889,2015-12-27,Furniture,1548.99,-464.697,East
CA-2015-101889,2015-12-27,Office Supplies,19.872,6.7068,East
CA-2017-110821,2017-08-07,Technology,119.448,-13.4379,Central
CA-2017-110821,2017-08-07,Office Supplies,118.16,-25.109,Central
CA-2015-121552,2015-03-22,Office Supplies,19.56,5.4768,South
CA-2015-107685,2015-11-30,Furniture,80.96,29.1456,West
CA-2015-107685,2015-11-30,Office Supplies,25.92,12.4416,West
US-2014-120740,2014-04-15,Office Supplies,106.96,31.0184,West
US-2014-120740,2014-04-15,Furniture,187.76,76.9816,West
CA-2017-155740,2017-07-30,Office Supplies,76.776,-53.7432,East
CA-2017-146493,2017-06-01,Office Supplies,53.9,25.872,Central
CA-2014-105417,2014-01-07,Furniture,76.728,-53.7096,Central
CA-2014-105417,2014-01-07,Office Supplies,10.43,-18.2525,Central
US-2017-141509,2017-09-29,Office Supplies,99.2,25.792,West
CA-2017-139493,2017-09-13,Office Supplies,15.92,2.786,South
CA-2014-151967,2014-10-22,Furniture,129.92,10.3936,South
US-2016-140158,2016-10-04,Office Supplies,30.4,13.984,East
US-2016-140158,2016-10-04,Technology,5399.91,2591.9568,East
US-2016-140158,2016-10-04,Office Supplies,119.1,34.539,East
CA-2015-130974,2015-11-27,Office Supplies,40.08,19.2384,East
CA-2015-130974,2015-11-27,Office Supplies,59.94,28.1718,East
CA-2015-130974,2015-11-27,Technology,259.98,88.3932,East
CA-2015-130974,2015-11-27,Furniture,170.98,32.4862,East
CA-2015-130974,2015-11-27,Furniture,38.97,4.6764,East
CA-2015-130974,2015-11-27,Office Supplies,154.9,69.705,East
CA-2015-130974,2015-11-27,Furniture,446.068,0.0,East
CA-2017-133487,2017-05-06,Office Supplies,152.94,41.2938,West
CA-2014-142951,2014-10-08,Technology,23.472,4.9878,South
CA-2014-133592,2014-12-31,Office Supplies,195.64,91.9508,East
CA-2014-133592,2014-12-31,Office Supplies,14.94,7.0218,East
CA-2014-133592,2014-12-31,Technology,1687.8,742.632,East
CA-2014-133592,2014-12-31,Furniture,341.96,78.6508,East
CA-2014-133592,2014-12-31,Furniture,605.88,151.47,East
CA-2015-120782,2015-04-28,Office Supplies,186.732,41.496,Central
CA-2015-120782,2015-04-28,Office Supplies,3812.97,1906.485,Central
CA-2015-116876,2015-02-14,Office Supplies,26.424,9.5787,East
CA-2015-116876,2015-02-14,Technology,625.99,187.797,East
CA-2016-169838,2016-11-25,Furniture,1568.61,329.4081,Central
CA-2016-169838,2016-11-25,Office Supplies,17.3,8.304,Central
CA-2016-169838,2016-11-25,Technology,160.0,62.4,Central
US-2017-128951,2017-07-15,Office Supplies,179.94,50.3832,South
US-2017-128951,2017-07-15,Furniture,872.94,157.1292,South
US-2017-128951,2017-07-15,Office Supplies,12.96,6.2208,South
CA-2014-102330,2014-12-29,Office Supplies,88.8,44.4,West
CA-2014-102330,2014-12-29,Technology,319.968,35.9964,West
CA-2016-118899,2016-03-22,Furniture,167.888,14.6902,West
CA-2017-107958,2017-07-02,Office Supplies,163.96,59.4355,Central
CA-2017-107958,2017-07-02,Office Supplies,5.232,-8.1096,Central
CA-2017-151799,2017-12-14,Technology,1199.98,467.9922,East
CA-2017-151799,2017-12-14,Office Supplies,73.85,2.2155,East
CA-2017-151799,2017-12-14,Office Supplies,25.71,6.6846,East
CA-2017-151799,2017-12-14,Office Supplies,17.28,8.1216,East
CA-2017-151799,2017-12-14,Furniture,526.582,-52.6582,East
CA-2016-114601,2016-08-26,Office Supplies,11.56,5.6644,Central
CA-2016-114601,2016-08-26,Technology,209.97,58.7916,Central
CA-2016-114601,2016-08-26,Furniture,447.84,98.5248,Central
CA-2016-114601,2016-08-26,Technology,479.97,163.1898,Central
CA-2016-114601,2016-08-26,Office Supplies,8.64,2.5056,Central
CA-2017-100237,2017-10-15,Office Supplies,11.68,4.2048,West
CA-2014-139542,2014-10-25,Technology,40.776,0.5097,East
CA-2014-139542,2014-10-25,Office Supplies,13.698,-9.5886,East
US-2015-142811,2015-04-02,Technology,87.8,32.925,West
CA-2017-139353,2017-10-28,Furniture,77.952,15.5904,South
CA-2017-139353,2017-10-28,Office Supplies,147.184,-29.4368,South
CA-2017-139353,2017-10-28,Office Supplies,47.952,16.1838,South
CA-2014-150203,2014-12-05,Office Supplies,250.26,72.5754,West
US-2017-101518,2017-11-03,Technology,40.776,0.5097,East
CA-2015-149636,2015-01-06,Office Supplies,29.6,9.25,West
CA-2015-149636,2015-01-06,Office Supplies,1.938,-1.3566,West
US-2017-146213,2017-09-09,Technology,159.96,51.1872,West
CA-2015-108588,2015-01-05,Office Supplies,59.52,15.4752,East
CA-2015-108588,2015-01-05,Office Supplies,17.48,8.2156,East
CA-2015-108588,2015-01-05,Office Supplies,13.168,4.6088,East
US-2017-138086,2017-04-16,Office Supplies,40.74,12.222,West
CA-2015-139374,2015-09-10,Furniture,179.886,-2.5698,Central
CA-2016-113978,2016-09-25,Office Supplies,286.256,17.891,East
CA-2016-113978,2016-09-25,Office Supplies,24.224,-4.8448,East
CA-2016-113978,2016-09-25,Office Supplies,331.536,-82.884,East
US-2015-150231,2015-03-16,Office Supplies,17.52,6.3072,East
CA-2016-106915,2016-11-26,Office Supplies,17.856,4.2408,Central
US-2016-109260,2016-09-26,Technology,431.976,-75.5958,South
CA-2017-104850,2017-06-13,Furniture,291.136,-25.4744,West
CA-2017-140508,2017-09-18,Office Supplies,114.848,35.89,Central
CA-2017-143294,2017-06-02,Office Supplies,10.688,3.7408,Central
CA-2016-165673,2016-05-15,Office Supplies,15.232,5.5216,East
CA-2017-134418,2017-09-15,Office Supplies,12.42,5.2164,West
US-2016-106313,2016-08-22,Office Supplies,19.44,9.3312,West
CA-2014-105872,2014-05-30,Office Supplies,70.368,26.388,East
CA-2017-108287,2017-12-18,Office Supplies,12.672,1.4256,South
CA-2017-141103,2017-07-30,Technology,89.95,43.176,East
CA-2014-154781,2014-11-21,Office Supplies,6.58,3.0268,West
CA-2014-154781,2014-11-21,Technology,94.99,28.497,West
CA-2015-147816,2015-09-24,Technology,35.12,13.17,West
CA-2017-105326,2017-08-20,Office Supplies,25.92,12.4416,West
CA-2016-133613,2016-06-17,Office Supplies,7.96,3.7412,East
CA-2016-133613,2016-06-17,Technology,566.97,153.0819,East
CA-2016-133613,2016-06-17,Office Supplies,9.84,2.8536,East
CA-2015-109113,2015-12-19,Technology,25.488,4.779,Central
CA-2015-156153,2015-05-31,Office Supplies,7.56,0.3024,East
CA-2015-133242,2015-06-18,Furniture,60.84,19.4688,South
CA-2015-133242,2015-06-18,Office Supplies,450.04,58.5052,South
CA-2015-133242,2015-06-18,Office Supplies,34.6,16.608,South
CA-2015-133242,2015-06-18,Technology,467.97,140.391,South
CA-2015-133242,2015-06-18,Office Supplies,33.02,15.8496,South
CA-2015-158323,2015-11-30,Furniture,17.088,1.068,South
CA-2015-161795,2015-12-21,Office Supplies,3.008,0.3384,East
CA-2017-100902,2017-11-17,Office Supplies,268.24,93.884,South
CA-2017-100902,2017-11-17,Technology,431.16,107.79,South
CA-2017-112844,2017-11-13,Technology,43.6,12.208,East
CA-2017-112844,2017-11-13,Furniture,154.95,30.99,East
CA-2016-158925,2016-10-24,Office Supplies,15.552,5.4432,Central
CA-2014-155390,2014-12-06,Office Supplies,42.208,13.7176,South
CA-2017-123071,2017-12-03,Office Supplies,10.368,3.6288,Central
CA-2017-156391,2017-09-26,Office Supplies,2.224,0.556,West
CA-2015-103093,2015-02-03,Office Supplies,74.52,35.0244,South
US-2017-118941,2017-08-12,Office Supplies,17.52,5.256,East
US-2017-118941,2017-08-12,Furniture,1779.9,373.779,East
US-2017-118941,2017-08-12,Office Supplies,219.9,59.373,East
CA-2015-169299,2015-08-24,Office Supplies,7.152,0.7152,West
CA-2017-154088,2017-11-12,Office Supplies,26.72,9.352,South
CA-2016-155978,2016-08-01,Technology,1039.728,90.9762,West
CA-2016-155978,2016-08-01,Office Supplies,45.96,13.788,West
CA-2016-108196,2016-11-25,Office Supplies,456.588,-304.392,East
CA-2016-108196,2016-11-25,Technology,4499.985,-6599.978,East
CA-2016-108196,2016-11-25,Technology,59.976,11.9952,East
CA-2016-152800,2016-04-13,Office Supplies,6.12,2.8764,West
CA-2014-166961,2014-12-27,Office Supplies,10.98,2.9646,West
CA-2014-166961,2014-12-27,Office Supplies,7.86,3.6156,West
CA-2014-166961,2014-12-27,Office Supplies,51.45,13.8915,West
CA-2014-166961,2014-12-27,Office Supplies,37.056,13.896,West
CA-2016-139381,2016-04-18,Office Supplies,203.92,55.0584,South
CA-2016-139381,2016-04-18,Technology,29.56,7.9812,South
CA-2015-132136,2015-03-08,Office Supplies,8.568,-14.5656,Central
CA-2016-162236,2016-11-04,Office Supplies,45.248,3.9592,South
CA-2016-162236,2016-11-04,Furniture,876.3,-292.1,South
CA-2016-162236,2016-11-04,Office Supplies,185.376,-34.758,South
US-2014-111353,2014-11-29,Office Supplies,25.06,11.7782,East
US-2016-117037,2016-05-17,Office Supplies,2.89,-4.7685,Central
US-2016-117037,2016-05-17,Office Supplies,7.896,2.4675,Central
US-2016-117037,2016-05-17,Furniture,22.608,-10.1736,Central
US-2016-117037,2016-05-17,Office Supplies,30.528,9.54,Central
CA-2017-160801,2017-09-19,Office Supplies,4.842,-3.3894,East
CA-2016-108364,2016-12-19,Office Supplies,1.8,-2.88,Central
CA-2017-169362,2017-10-12,Technology,39.984,-1.4994,Central
CA-2015-127481,2015-12-12,Office Supplies,32.4,15.876,West
CA-2015-127481,2015-12-12,Office Supplies,97.88,48.94,West
CA-2015-112711,2015-07-12,Technology,307.168,30.7168,Central
US-2015-145121,2015-10-02,Office Supplies,26.9,13.181,East
CA-2017-166184,2017-03-24,Office Supplies,47.01,22.0947,East
CA-2017-166184,2017-03-24,Technology,469.99,136.2971,East
CA-2017-166184,2017-03-24,Furniture,207.846,2.3094,East
CA-2017-157413,2017-06-01,Office Supplies,324.744,-77.1267,East
CA-2014-143637,2014-03-24,Furniture,40.48,14.5728,West
CA-2015-102260,2015-09-22,Office Supplies,12.0,4.2,South
CA-2015-102260,2015-09-22,Office Supplies,720.064,-63.0056,South
CA-2015-102260,2015-09-22,Office Supplies,25.424,-4.767,South
CA-2015-102260,2015-09-22,Office Supplies,2.816,0.3168,South
CA-2015-102260,2015-09-22,Office Supplies,3.204,-2.5632,South
US-2016-137295,2016-01-08,Office Supplies,30.828,-24.6624,South
US-2016-137295,2016-01-08,Office Supplies,47.616,5.952,South
US-2016-137295,2016-01-08,Technology,108.784,10.8784,South
CA-2016-134334,2016-02-14,Office Supplies,4.77,2.1465,East
CA-2016-134334,2016-02-14,Office Supplies,7.98,2.0748,East
CA-2016-134334,2016-02-14,Furniture,550.431,-47.1798,East
CA-2016-134334,2016-02-14,Furniture,10.56,4.6464,East
US-2017-109316,2017-06-08,Furniture,1497.666,140.9568,West
US-2017-109316,2017-06-08,Technology,17.52,-3.504,West
CA-2016-138478,2016-10-21,Office Supplies,113.22,29.4372,West
CA-2016-138478,2016-10-21,Office Supplies,35.88,17.5812,West
CA-2016-138478,2016-10-21,Office Supplies,4535.976,1644.2913,West
CA-2017-150469,2017-01-26,Office Supplies,11.84,5.6832,West
CA-2017-152436,2017-12-08,Office Supplies,592.74,160.0398,East
CA-2016-169334,2016-10-21,Office Supplies,111.672,6.9795,South
US-2014-115413,2014-08-26,Office Supplies,8.64,2.5056,East
US-2014-115413,2014-08-26,Technology,149.97,52.4895,East
CA-2014-125150,2014-05-16,Furniture,232.88,17.466,West
CA-2015-127327,2015-02-03,Furniture,90.882,15.147,East
CA-2017-117114,2017-10-31,Technology,508.768,38.1576,Central
CA-2017-117114,2017-10-31,Office Supplies,9.912,3.2214,Central
CA-2015-137302,2015-04-26,Furniture,63.936,6.3936,West
CA-2015-137302,2015-04-26,Office Supplies,59.52,15.4752,West
CA-2015-137302,2015-04-26,Technology,311.976,38.997,West
CA-2015-137302,2015-04-26,Office Supplies,50.352,17.6232,West
CA-2016-112382,2016-05-09,Technology,19.136,1.9136,Central
CA-2015-128958,2015-01-24,Office Supplies,13.12,2.132,South
CA-2015-106257,2015-04-13,Furniture,241.568,-15.098,West
CA-2015-106257,2015-04-13,Technology,479.92,41.993,West
CA-2015-149083,2015-09-25,Furniture,307.136,-11.5176,West
CA-2015-149083,2015-09-25,Office Supplies,12.6,5.796,West
CA-2015-149083,2015-09-25,Technology,159.98,57.5928,West
US-2014-137869,2014-03-28,Office Supplies,6.12,2.8764,Central
US-2014-137869,2014-03-28,Furniture,1184.72,106.6248,Central
CA-2016-116603,2016-07-17,Office Supplies,45.96,13.788,East
CA-2014-158470,2014-04-19,Office Supplies,58.05,26.703,South
CA-2014-158470,2014-04-19,Office Supplies,71.28,34.2144,South
US-2017-123834,2017-07-21,Furniture,124.404,-21.3264,Central
CA-2015-125976,2015-09-27,Office Supplies,154.9,69.705,South
CA-2015-125976,2015-09-27,Technology,1871.88,561.564,South
CA-2016-128706,2016-02-27,Furniture,16.192,-6.8816,Central
CA-2016-104311,2016-05-02,Office Supplies,18.936,-3.7872,Central
CA-2016-104311,2016-05-02,Office Supplies,12.672,-3.168,Central
CA-2016-104311,2016-05-02,Office Supplies,5.04,1.764,Central
CA-2014-169649,2014-12-09,Office Supplies,8.448,2.9568,Central
CA-2014-169649,2014-12-09,Office Supplies,20.388,-53.0088,Central
CA-2015-144890,2015-12-25,Office Supplies,9.96,4.8804,West
CA-2017-135587,2017-12-07,Office Supplies,320.64,89.7792,South
CA-2017-135587,2017-12-07,Technology,52.0,23.4,South
CA-2014-103429,2014-05-30,Office Supplies,25.584,8.9544,East
CA-2014-103429,2014-05-30,Technology,464.0,134.56,East
CA-2014-103429,2014-05-30,Office Supplies,235.95,77.8635,East
CA-2014-103429,2014-05-30,Office Supplies,39.96,17.982,East
CA-2017-152261,2017-03-02,Office Supplies,18.528,-12.352,East
CA-2015-142993,2015-10-12,Technology,17.9,3.401,West
CA-2015-142993,2015-10-12,Office Supplies,81.96,0.0,West
CA-2015-143364,2015-07-14,Office Supplies,272.736,-64.7748,West
CA-2015-143364,2015-07-14,Office Supplies,18.496,6.7048,West
CA-2015-143364,2015-07-14,Furniture,441.92,49.716,West
CA-2015-143364,2015-07-14,Furniture,127.764,-191.646,West
CA-2014-100972,2014-11-19,Office Supplies,166.44,79.8912,West
CA-2016-136994,2016-05-27,Office Supplies,13.38,6.1548,West
US-2017-166233,2017-07-03,Technology,24.0,-2.7,South
CA-2017-122112,2017-09-25,Office Supplies,24.448,8.8624,East
CA-2016-101672,2016-10-03,Office Supplies,6.16,2.9568,West
CA-2016-101672,2016-10-03,Furniture,915.136,102.9528,West
CA-2016-101672,2016-10-03,Office Supplies,8.56,3.852,West
CA-2016-101672,2016-10-03,Office Supplies,97.82,45.9754,West
CA-2017-168403,2017-09-09,Office Supplies,31.104,11.2752,West
CA-2017-168403,2017-09-09,Office Supplies,11.176,0.8382,West
CA-2015-148705,2015-03-12,Office Supplies,5.04,1.764,South
CA-2016-160241,2016-11-29,Furniture,242.176,-302.72,Central
CA-2016-155747,2016-06-14,Furniture,337.176,-118.0116,East
CA-2017-118017,2017-12-03,Office Supplies,13.344,1.0008,West
CA-2017-118017,2017-12-03,Technology,76.752,10.5534,West
CA-2017-118017,2017-12-03,Technology,102.336,14.0712,West
CA-2017-118017,2017-12-03,Office Supplies,10.32,3.741,West
CA-2017-118017,2017-12-03,Office Supplies,47.32,5.915,West
CA-2017-118017,2017-12-03,Furniture,23.376,7.0128,West
CA-2017-118017,2017-12-03,Furniture,16.72,3.344,West
CA-2017-118017,2017-12-03,Furniture,16.192,4.6552,West
CA-2016-113117,2016-08-16,Office Supplies,32.4,15.552,West
CA-2016-148684,2016-12-25,Office Supplies,19.89,5.3703,South
CA-2016-148684,2016-12-25,Technology,399.98,171.9914,South
CA-2016-148684,2016-12-25,Furniture,343.85,137.54,South
CA-2016-148684,2016-12-25,Office Supplies,106.32,49.9704,South
CA-2017-125367,2017-07-23,Office Supplies,13.92,4.35,East
CA-2017-124744,2017-06-21,Office Supplies,82.4,40.376,East
CA-2017-124744,2017-06-21,Office Supplies,6.24,3.0576,East
CA-2017-124744,2017-06-21,Office Supplies,447.84,219.4416,East
CA-2017-128363,2017-08-13,Office Supplies,272.048,30.6054,South
CA-2017-128363,2017-08-13,Office Supplies,1614.582,-1237.8462,South
CA-2017-128363,2017-08-13,Office Supplies,24.32,9.12,South
CA-2017-128363,2017-08-13,Technology,1.584,0.4752,South
CA-2017-128363,2017-08-13,Furniture,31.984,0.0,South
CA-2017-128363,2017-08-13,Office Supplies,14.76,4.797,South
CA-2017-128363,2017-08-13,Furniture,423.648,47.6604,South
CA-2015-126669,2015-11-07,Office Supplies,76.64,26.824,Central
US-2015-118766,2015-10-15,Office Supplies,4.464,1.674,Central
US-2015-118766,2015-10-15,Office Supplies,3.96,-6.93,Central
CA-2016-112585,2016-07-30,Office Supplies,715.64,178.91,West
CA-2016-149762,2016-12-03,Furniture,268.704,6.7176,West
CA-2016-149762,2016-12-03,Office Supplies,21.92,5.9184,West
CA-2016-149762,2016-12-03,Office Supplies,48.72,7.308,West
CA-2016-149762,2016-12-03,Furniture,205.666,-12.098,West
CA-2016-167605,2016-04-28,Furniture,30.344,-31.8612,Central
US-2017-105697,2017-08-25,Office Supplies,25.696,1.9272,East
CA-2017-165323,2017-06-17,Technology,3404.5,1668.205,East
CA-2017-165323,2017-06-17,Technology,101.34,8.1072,East
CA-2015-110891,2015-11-20,Furniture,344.372,-93.4724,East
CA-2017-100783,2017-09-04,Office Supplies,30.384,3.798,Central
CA-2015-152513,2015-07-04,Office Supplies,22.848,7.4256,West
CA-2017-139822,2017-09-15,Office Supplies,38.62,10.8136,East
CA-2017-139822,2017-09-15,Technology,59.98,10.7964,East
CA-2017-107713,2017-03-13,Office Supplies,174.3,81.921,East
CA-2017-134096,2017-09-24,Technology,383.96,38.396,South
CA-2017-134096,2017-09-24,Office Supplies,15.57,-11.418,South
CA-2016-125843,2016-08-13,Office Supplies,22.32,10.7136,South
CA-2016-125843,2016-08-13,Office Supplies,103.6,51.8,South
CA-2017-120404,2017-11-20,Technology,2.97,1.3365,East
CA-2017-120404,2017-11-20,Technology,569.99,170.997,East
CA-2017-120404,2017-11-20,Furniture,50.97,9.1746,East
CA-2017-167549,2017-07-25,Furniture,298.116,-4.2588,Central
CA-2016-120082,2016-03-25,Office Supplies,59.52,17.856,East
US-2016-168095,2016-07-15,Furniture,230.28,23.028,West
US-2016-168095,2016-07-15,Office Supplies,105.52,34.294,West
CA-2017-166093,2017-08-17,Office Supplies,23.36,11.68,West
CA-2017-166093,2017-08-17,Technology,71.976,8.997,West
CA-2017-166093,2017-08-17,Office Supplies,8.56,3.852,West
CA-2017-166093,2017-08-17,Office Supplies,13.92,4.872,West
CA-2017-166093,2017-08-17,Office Supplies,2518.29,654.7554,West
CA-2017-166093,2017-08-17,Office Supplies,540.57,140.5482,West
CA-2017-166093,2017-08-17,Office Supplies,221.056,77.3696,West
CA-2016-146325,2016-12-14,Furniture,81.424,-9.1602,West
CA-2016-146325,2016-12-14,Office Supplies,134.8,35.048,West
CA-2017-134194,2017-12-25,Office Supplies,39.582,-59.373,Central
CA-2017-134194,2017-12-25,Office Supplies,44.688,5.0274,Central
CA-2017-134194,2017-12-25,Office Supplies,31.744,2.3808,Central
CA-2017-134194,2017-12-25,Office Supplies,40.98,-65.568,Central
CA-2017-134194,2017-12-25,Office Supplies,3.168,-5.0688,Central
CA-2014-131009,2014-03-01,Office Supplies,18.84,-3.5325,Central
CA-2014-131009,2014-03-01,Furniture,362.25,0.0,Central
CA-2014-131009,2014-03-01,Furniture,63.552,-34.9536,Central
CA-2014-131009,2014-03-01,Office Supplies,129.552,-22.6716,Central
CA-2015-145814,2015-11-19,Office Supplies,5.984,2.244,East
CA-2015-145814,2015-11-19,Technology,861.76,249.9104,East
CA-2014-138359,2014-04-01,Office Supplies,66.96,2.6784,East
CA-2014-138359,2014-04-01,Office Supplies,6.24,3.0576,East
CA-2017-131807,2017-10-05,Furniture,435.168,-59.8356,West
CA-2017-131807,2017-10-05,Office Supplies,14.9,6.854,West
CA-2017-131807,2017-10-05,Office Supplies,15.8,4.108,West
CA-2017-131807,2017-10-05,Furniture,72.9,26.973,West
CA-2017-131807,2017-10-05,Furniture,206.352,5.1588,West
CA-2017-131807,2017-10-05,Technology,7.992,2.6973,West
CA-2017-104864,2017-11-18,Office Supplies,81.36,-19.323,South
CA-2017-104864,2017-11-18,Office Supplies,20.232,-16.1856,South
CA-2017-104864,2017-11-18,Office Supplies,389.056,48.632,South
CA-2017-104864,2017-11-18,Office Supplies,20.736,7.2576,South
CA-2017-104864,2017-11-18,Office Supplies,41.472,14.5152,South
CA-2015-138219,2015-03-23,Office Supplies,33.36,16.68,West
CA-2016-157707,2016-10-10,Furniture,90.882,-190.8522,West
CA-2016-157707,2016-10-10,Technology,15.992,-2.9985,West
CA-2016-157707,2016-10-10,Furniture,120.784,13.5882,West
US-2015-126753,2015-08-16,Technology,519.792,-112.6216,East
US-2015-126753,2015-08-16,Technology,31.176,-5.4558,East
US-2015-126753,2015-08-16,Office Supplies,10.368,3.6288,East
US-2015-126753,2015-08-16,Office Supplies,2.724,-1.9068,East
US-2015-126753,2015-08-16,Furniture,254.352,0.0,East
US-2015-126753,2015-08-16,Office Supplies,3.762,-2.7588,East
US-2015-126753,2015-08-16,Office Supplies,10.272,3.21,East
